"id","title","authors"
"map00760","Identification of nicotinamide mononucleotide deamidase of the bacterial pyridine nucleotide cycle reveals a novel broadly conserved amidohydrolase family.","Galeazzi L, Bocci P, Amici A, Brunetti L, Ruggieri S, Romine M, Reed S, Osterman AL, Rodionov DA, Sorci L, Raffaelli N"
"map00760","The bacterial oxidation of nicotine. VI. The metabolism of 2,6-dihydroxypseudooxynicotine.","Gherna RL, Richardson SH, Rittenberg SC"
"map00760","An alpha/beta-fold C--C bond hydrolase is involved in a central step of nicotine catabolism by Arthrobacter nicotinovorans.","Sachelaru P, Schiltz E, Igloi GL, Brandsch R."
"map00760","Gene cluster on pAO1 of Arthrobacter nicotinovorans involved in degradation of the plant alkaloid nicotine: cloning, purification, and characterization of 2,6-dihydroxypyridine 3-hydroxylase.","Baitsch D, Sandu C, Brandsch R, Igloi GL."
"map00760","Molecular and functional analysis of nicotinate catabolism in Eubacterium barkeri.","Alhapel A, Darley DJ, Wagener N, Eckel E, Elsner N, Pierik AJ."
"map00760","The bacterial oxidation of nicotinic acid.","BEHRMAN EJ, STANIER RY."
"ko04721","Membrane fusion: SNAREs and regulation.","Malsam J, Kreye S, Sollner TH"
"ko04721","Snares and Munc18 in synaptic vesicle fusion.","Rizo J, Sudhof TC"
"ko04721","The synaptic vesicle cycle: a cascade of protein-protein interactions.","Sudhof TC"
"ko04721","Synaptotagmin: a Ca(2+) sensor that triggers exocytosis?","Chapman ER"
"ko04721","A complexin/synaptotagmin 1 switch controls fast synaptic vesicle exocytosis.","Tang J, Maximov A, Shin OH, Dai H, Rizo J, Sudhof TC"
"ko04721","Temporal and spatial coordination of exocytosis and endocytosis.","Gundelfinger ED, Kessels MM, Qualmann B"
"ko04721","The synaptic vesicle cycle.","Sudhof TC"
"ko04721","Tag team action at the synapse.","Carr CM, Munson M"
"ko04721","Molecular mechanisms of biogenesis and exocytosis of cytotoxic granules.","de Saint Basile G, Menasche G, Fischer A"
"ko04721","Protein-protein interactions and protein modules in the control of neurotransmitter release.","Benfenati F, Onofri F, Giovedi S"
"ko04721","How does synaptotagmin trigger neurotransmitter release?","Chapman ER"
"ko04721","Molecular neuropharmacology: A foundation for clinical neuroscience","Nestler EJ, Hyman SE, Malenka RC."
"ko04721","The molecular machinery of synaptic vesicle exocytosis.","Li L, Chin LS"
"map04721","Membrane fusion: SNAREs and regulation.","Malsam J, Kreye S, Sollner TH"
"map04721","Snares and Munc18 in synaptic vesicle fusion.","Rizo J, Sudhof TC"
"map04721","The synaptic vesicle cycle: a cascade of protein-protein interactions.","Sudhof TC"
"map04721","Synaptotagmin: a Ca(2+) sensor that triggers exocytosis?","Chapman ER"
"map04721","A complexin/synaptotagmin 1 switch controls fast synaptic vesicle exocytosis.","Tang J, Maximov A, Shin OH, Dai H, Rizo J, Sudhof TC"
"map04721","Temporal and spatial coordination of exocytosis and endocytosis.","Gundelfinger ED, Kessels MM, Qualmann B"
"map04721","The synaptic vesicle cycle.","Sudhof TC"
"map04721","Tag team action at the synapse.","Carr CM, Munson M"
"map04721","Molecular mechanisms of biogenesis and exocytosis of cytotoxic granules.","de Saint Basile G, Menasche G, Fischer A"
"map04721","Protein-protein interactions and protein modules in the control of neurotransmitter release.","Benfenati F, Onofri F, Giovedi S"
"map04721","How does synaptotagmin trigger neurotransmitter release?","Chapman ER"
"map04721","Molecular neuropharmacology: A foundation for clinical neuroscience","Nestler EJ, Hyman SE, Malenka RC."
"map04721","The molecular machinery of synaptic vesicle exocytosis.","Li L, Chin LS"
"ko04514","Close encounters: regulation of vertebrate skeletal myogenesis by cell-cell contact.","Krauss RS, Cole F, Gaio U, Takaesu G, Zhang W, Kang JS."
"ko04514","Cadherin-based cell adhesion in neuromuscular development.","Marthiens V, Gavard J, Lambert M, Mege RM."
"ko04514","Roles of cell-adhesion molecules nectin 1 and nectin 3 in ciliary body development.","Inagaki M, Irie K, Ishizaki H, Tanaka-Okamoto M, Morimoto K, Inoue E, Ohtsuka T, Miyoshi J, Takai Y."
"ko04514","Adaptors, junction dynamics, and spermatogenesis.","Lee NP, Cheng CY."
"ko04514","Extracellular matrix: recent advances on its role in junction dynamics in the seminiferous epithelium during spermatogenesis.","Siu MK, Cheng CY."
"ko04514","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"ko04514","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"ko04514","Polarized domains of myelinated axons.","Salzer JL."
"ko04514","On the molecular architecture of myelinated fibers.","Arroyo EJ, Scherer SS."
"ko04514","Development of nodes of Ranvier.","Girault JA, Peles E."
"ko04514","The generation of localized calcium rises mediated by cell adhesion molecules and their role in neuronal growth cone motility.","Dunican DJ, Doherty P."
"ko04514","Protein kinase C delta (PKCdelta) is required for protein tyrosine phosphatase mu (PTPmu)-dependent neurite outgrowth.","Rosdahl JA, Mourton TL, Brady-Kalnay SM."
"ko04514","Making memories stick: cell-adhesion molecules in synaptic plasticity.","Benson DL, Schnapp LM, Shapiro L, Huntley GW."
"ko04514","Molecular mechanisms of dendritic spine development and remodeling.","Ethell IM, Pasquale EB."
"ko04514","Synaptic adhesion molecules.","Yamagata M, Sanes JR, Weiner JA."
"ko04514","Leukocyte-endothelial-cell interactions in leukocyte transmigration and the inflammatory response.","Muller WA."
"ko04514","Cell adhesion molecules--update.","Elangbam CS, Qualls CW Jr, Dahlgren RR."
"ko04514","Endothelial function and hemostasis.","Becker BF, Heindl B, Kupatt C, Zahler S."
"ko04514","The JAM family of junctional adhesion molecules.","Bazzoni G."
"ko04514","Endothelial cell-cell junctions: happy together.","Dejana E."
"ko04514","Cell adhesion and polarity during immune interactions.","Montoya MC, Sancho D, Vicente-Manzanares M, Sanchez-Madrid F."
"ko04514","CD226 is specifically expressed on the surface of Th1 cells and regulates their expansion and effector functions.","Dardalhon V, Schubart AS, Reddy J, Meyers JH, Monney L, Sabatos CA, Ahuja R, Nguyen K, Freeman GJ, Greenfield EA, Sobel RA, Kuchroo VK."
"ko04514","CD40 and CD154 in cell-mediated immunity.","Grewal IS, Flavell RA."
"ko04514","The B7-CD28 superfamily.","Sharpe AH, Freeman GJ."
"ko04514","Membrane proteins with immunoglobulin-like domains--a master superfamily of interaction molecules.","Barclay AN."
"map04514","Close encounters: regulation of vertebrate skeletal myogenesis by cell-cell contact.","Krauss RS, Cole F, Gaio U, Takaesu G, Zhang W, Kang JS."
"map04514","Cadherin-based cell adhesion in neuromuscular development.","Marthiens V, Gavard J, Lambert M, Mege RM."
"map04514","Roles of cell-adhesion molecules nectin 1 and nectin 3 in ciliary body development.","Inagaki M, Irie K, Ishizaki H, Tanaka-Okamoto M, Morimoto K, Inoue E, Ohtsuka T, Miyoshi J, Takai Y."
"map04514","Adaptors, junction dynamics, and spermatogenesis.","Lee NP, Cheng CY."
"map04514","Extracellular matrix: recent advances on its role in junction dynamics in the seminiferous epithelium during spermatogenesis.","Siu MK, Cheng CY."
"map04514","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"map04514","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"map04514","Polarized domains of myelinated axons.","Salzer JL."
"map04514","On the molecular architecture of myelinated fibers.","Arroyo EJ, Scherer SS."
"map04514","Development of nodes of Ranvier.","Girault JA, Peles E."
"map04514","The generation of localized calcium rises mediated by cell adhesion molecules and their role in neuronal growth cone motility.","Dunican DJ, Doherty P."
"map04514","Protein kinase C delta (PKCdelta) is required for protein tyrosine phosphatase mu (PTPmu)-dependent neurite outgrowth.","Rosdahl JA, Mourton TL, Brady-Kalnay SM."
"map04514","Making memories stick: cell-adhesion molecules in synaptic plasticity.","Benson DL, Schnapp LM, Shapiro L, Huntley GW."
"map04514","Molecular mechanisms of dendritic spine development and remodeling.","Ethell IM, Pasquale EB."
"map04514","Synaptic adhesion molecules.","Yamagata M, Sanes JR, Weiner JA."
"map04514","Leukocyte-endothelial-cell interactions in leukocyte transmigration and the inflammatory response.","Muller WA."
"map04514","Cell adhesion molecules--update.","Elangbam CS, Qualls CW Jr, Dahlgren RR."
"map04514","Endothelial function and hemostasis.","Becker BF, Heindl B, Kupatt C, Zahler S."
"map04514","The JAM family of junctional adhesion molecules.","Bazzoni G."
"map04514","Endothelial cell-cell junctions: happy together.","Dejana E."
"map04514","Cell adhesion and polarity during immune interactions.","Montoya MC, Sancho D, Vicente-Manzanares M, Sanchez-Madrid F."
"map04514","CD226 is specifically expressed on the surface of Th1 cells and regulates their expansion and effector functions.","Dardalhon V, Schubart AS, Reddy J, Meyers JH, Monney L, Sabatos CA, Ahuja R, Nguyen K, Freeman GJ, Greenfield EA, Sobel RA, Kuchroo VK."
"map04514","CD40 and CD154 in cell-mediated immunity.","Grewal IS, Flavell RA."
"map04514","The B7-CD28 superfamily.","Sharpe AH, Freeman GJ."
"map04514","Membrane proteins with immunoglobulin-like domains--a master superfamily of interaction molecules.","Barclay AN."
"ko04514","Close encounters: regulation of vertebrate skeletal myogenesis by cell-cell contact.","Krauss RS, Cole F, Gaio U, Takaesu G, Zhang W, Kang JS."
"ko04514","Cadherin-based cell adhesion in neuromuscular development.","Marthiens V, Gavard J, Lambert M, Mege RM."
"ko04514","Roles of cell-adhesion molecules nectin 1 and nectin 3 in ciliary body development.","Inagaki M, Irie K, Ishizaki H, Tanaka-Okamoto M, Morimoto K, Inoue E, Ohtsuka T, Miyoshi J, Takai Y."
"ko04514","Adaptors, junction dynamics, and spermatogenesis.","Lee NP, Cheng CY."
"ko04514","Extracellular matrix: recent advances on its role in junction dynamics in the seminiferous epithelium during spermatogenesis.","Siu MK, Cheng CY."
"ko04514","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"ko04514","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"ko04514","Polarized domains of myelinated axons.","Salzer JL."
"ko04514","On the molecular architecture of myelinated fibers.","Arroyo EJ, Scherer SS."
"ko04514","Development of nodes of Ranvier.","Girault JA, Peles E."
"ko04514","The generation of localized calcium rises mediated by cell adhesion molecules and their role in neuronal growth cone motility.","Dunican DJ, Doherty P."
"ko04514","Protein kinase C delta (PKCdelta) is required for protein tyrosine phosphatase mu (PTPmu)-dependent neurite outgrowth.","Rosdahl JA, Mourton TL, Brady-Kalnay SM."
"ko04514","Making memories stick: cell-adhesion molecules in synaptic plasticity.","Benson DL, Schnapp LM, Shapiro L, Huntley GW."
"ko04514","Molecular mechanisms of dendritic spine development and remodeling.","Ethell IM, Pasquale EB."
"ko04514","Synaptic adhesion molecules.","Yamagata M, Sanes JR, Weiner JA."
"ko04514","Leukocyte-endothelial-cell interactions in leukocyte transmigration and the inflammatory response.","Muller WA."
"ko04514","Cell adhesion molecules--update.","Elangbam CS, Qualls CW Jr, Dahlgren RR."
"ko04514","Endothelial function and hemostasis.","Becker BF, Heindl B, Kupatt C, Zahler S."
"ko04514","The JAM family of junctional adhesion molecules.","Bazzoni G."
"ko04514","Endothelial cell-cell junctions: happy together.","Dejana E."
"ko04514","Cell adhesion and polarity during immune interactions.","Montoya MC, Sancho D, Vicente-Manzanares M, Sanchez-Madrid F."
"ko04514","CD226 is specifically expressed on the surface of Th1 cells and regulates their expansion and effector functions.","Dardalhon V, Schubart AS, Reddy J, Meyers JH, Monney L, Sabatos CA, Ahuja R, Nguyen K, Freeman GJ, Greenfield EA, Sobel RA, Kuchroo VK."
"ko04514","CD40 and CD154 in cell-mediated immunity.","Grewal IS, Flavell RA."
"ko04514","The B7-CD28 superfamily.","Sharpe AH, Freeman GJ."
"ko04514","Membrane proteins with immunoglobulin-like domains--a master superfamily of interaction molecules.","Barclay AN."
"map04514","Close encounters: regulation of vertebrate skeletal myogenesis by cell-cell contact.","Krauss RS, Cole F, Gaio U, Takaesu G, Zhang W, Kang JS."
"map04514","Cadherin-based cell adhesion in neuromuscular development.","Marthiens V, Gavard J, Lambert M, Mege RM."
"map04514","Roles of cell-adhesion molecules nectin 1 and nectin 3 in ciliary body development.","Inagaki M, Irie K, Ishizaki H, Tanaka-Okamoto M, Morimoto K, Inoue E, Ohtsuka T, Miyoshi J, Takai Y."
"map04514","Adaptors, junction dynamics, and spermatogenesis.","Lee NP, Cheng CY."
"map04514","Extracellular matrix: recent advances on its role in junction dynamics in the seminiferous epithelium during spermatogenesis.","Siu MK, Cheng CY."
"map04514","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"map04514","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"map04514","Polarized domains of myelinated axons.","Salzer JL."
"map04514","On the molecular architecture of myelinated fibers.","Arroyo EJ, Scherer SS."
"map04514","Development of nodes of Ranvier.","Girault JA, Peles E."
"map04514","The generation of localized calcium rises mediated by cell adhesion molecules and their role in neuronal growth cone motility.","Dunican DJ, Doherty P."
"map04514","Protein kinase C delta (PKCdelta) is required for protein tyrosine phosphatase mu (PTPmu)-dependent neurite outgrowth.","Rosdahl JA, Mourton TL, Brady-Kalnay SM."
"map04514","Making memories stick: cell-adhesion molecules in synaptic plasticity.","Benson DL, Schnapp LM, Shapiro L, Huntley GW."
"map04514","Molecular mechanisms of dendritic spine development and remodeling.","Ethell IM, Pasquale EB."
"map04514","Synaptic adhesion molecules.","Yamagata M, Sanes JR, Weiner JA."
"map04514","Leukocyte-endothelial-cell interactions in leukocyte transmigration and the inflammatory response.","Muller WA."
"map04514","Cell adhesion molecules--update.","Elangbam CS, Qualls CW Jr, Dahlgren RR."
"map04514","Endothelial function and hemostasis.","Becker BF, Heindl B, Kupatt C, Zahler S."
"map04514","The JAM family of junctional adhesion molecules.","Bazzoni G."
"map04514","Endothelial cell-cell junctions: happy together.","Dejana E."
"map04514","Cell adhesion and polarity during immune interactions.","Montoya MC, Sancho D, Vicente-Manzanares M, Sanchez-Madrid F."
"map04514","CD226 is specifically expressed on the surface of Th1 cells and regulates their expansion and effector functions.","Dardalhon V, Schubart AS, Reddy J, Meyers JH, Monney L, Sabatos CA, Ahuja R, Nguyen K, Freeman GJ, Greenfield EA, Sobel RA, Kuchroo VK."
"map04514","CD40 and CD154 in cell-mediated immunity.","Grewal IS, Flavell RA."
"map04514","The B7-CD28 superfamily.","Sharpe AH, Freeman GJ."
"map04514","Membrane proteins with immunoglobulin-like domains--a master superfamily of interaction molecules.","Barclay AN."
