"uniprot","kegg","ko","desc","Iteration_query-def","Iteration_query-len","Hit_len","Hsp_evalue","Hsp_identity","Hsp_gaps","Hsp_align-len"
"O75197","hsa:4041","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05559.1","2279","1615","1.41173e-51","112","16","311"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","1.59193e-33","103","30","308"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","8.89489e-58","122","13","313"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","1.44688e-48","116","13","317"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","5.36048e-44","115","21","316"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","1.19792e-24","81","25","298"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","2.84594e-32","95","21","289"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","3.89605e-32","92","18","325"
"Q07954","hsa:4035","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4544","9.64792e-32","97","23","322"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","9.30882e-33","93","23","289"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","8.43127e-31","94","18","325"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","9.19735e-31","101","34","320"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","4.28563e-26","87","23","302"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","2.22654e-31","98","25","322"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","9.05919e-58","116","9","311"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","4.9878e-48","116","13","317"
"P98157","gga:396170","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4543","3.4761e-45","123","26","364"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","1.64407e-57","122","13","313"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","2.02144e-48","116","13","317"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","4.88949e-43","112","21","316"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","2.18135e-33","103","30","308"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","1.95552e-32","95","21","289"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","3.72989e-32","93","18","325"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","2.38731e-31","94","23","322"
"Q91ZX7","mmu:16971","K04550","low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)","KXJ05559.1","2279","4545","1.00826e-23","80","25","298"
NA,NA,NA,NA,"KXJ05562.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ05563.1",NA,NA,NA,NA,NA,NA
"C6FG12","ipu:100303710","K22615","NLR family CARD domain containing 5","KXJ05589.1","2401","1726","2.91238e-23","94","38","359"
"P59046","hsa:91662","K20865","NACHT, LRR and PYD domains-containing protein 12","KXJ05589.1","2401","1061","3.0977e-21","140","113","660"
"Q86WI3","hsa:84166","K22615","NLR family CARD domain containing 5","KXJ05589.1","2401","1866","5.34635e-20","92","58","376"
"B0FPE9","mcc:701278","K12800","NACHT, LRR and PYD domains-containing protein 3","KXJ05589.1","2401","1035","1.01357e-18","79","38","344"
"Q8R4B8","mmu:216799","K12800","NACHT, LRR and PYD domains-containing protein 3","KXJ05589.1","2401","1033","4.78347e-18","82","38","342"
"Q96P20","hsa:114548","K12800","NACHT, LRR and PYD domains-containing protein 3","KXJ05589.1","2401","1036","8.43929e-18","77","38","344"
"D4A523","rno:287362","K12800","NACHT, LRR and PYD domains-containing protein 3","KXJ05589.1","2401","1035","1.20228e-16","82","38","342"
"A6QLE5","bta:538639","K12800","NACHT, LRR and PYD domains-containing protein 3","KXJ05589.1","2401","1031","2.14822e-16","79","38","342"
"Q86W24","hsa:338323","K22666","NACHT, LRR and PYD domains-containing protein 14","KXJ05589.1","2401","1093","3.9628e-16","103","86","469"
"Q8WX94","hsa:199713","K20864","NACHT, LRR and PYD domains-containing protein 7","KXJ05589.1","2401","980","9.03905e-16","78","44","345"
"Q9UPU5","hsa:23358","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2620","2.08995e-138","246","21","533"
"B1AY13","mmu:329908","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2617","3.71522e-138","246","21","533"
"O00507","hsa:8287","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2555","8.06918e-46","143","53","491"
"Q93008","hsa:8239","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2570","1.92669e-39","135","53","491"
"P70398","mmu:22284","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2559","4.04881e-39","127","51","446"
"P55824","dme:Dmel_CG1945","K11840","ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","KXJ05606.1","1908","2778","2.35744e-32","114","20","392"
"Q6P0T2","dre:393256","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","308","1.03285e-26","60","4","158"
"Q7ZYA2","xla:380201","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","293","1.1949e-26","68","32","197"
"Q7Z7C8","hsa:129685","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","310","1.87957e-26","68","40","209"
"Q28J24","xtr:549471","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","293","2.5057e-26","67","32","197"
"Q5ZMS1","gga:419929","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","244","3.33993e-26","68","38","208"
"A7MAZ4","bta:539938","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","310","3.57665e-26","68","40","209"
"Q9EQH4","mmu:63856","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","308","1.532e-25","68","40","209"
"Q9VWY6","dme:Dmel_CG7128","K14649","transcription initiation factor TFIID subunit 8","KXJ05622.1","2349","328","2.89561e-14","42","3","103"
NA,NA,NA,NA,"KXJ05625.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ05629.1",NA,NA,NA,NA,NA,NA
"Q92508","hsa:9780","K22128","piezo-type mechanosensitive ion channel component 1/2","KXJ05644.1","1442","2521","3.44883e-59","148","46","438"
"Q8CD54","mmu:667742","K22128","piezo-type mechanosensitive ion channel component 1/2","KXJ05644.1","1442","2822","1.62462e-52","132","76","487"
"Q0KL00","rno:361430","K22128","piezo-type mechanosensitive ion channel component 1/2","KXJ05644.1","1442","2535","4.21901e-52","134","36","427"
"Q9H5I5","hsa:63895","K22128","piezo-type mechanosensitive ion channel component 1/2","KXJ05644.1","1442","2752","1.35423e-51","131","59","470"
"M9MSG8","dme:Dmel_CG44122","K22128","piezo-type mechanosensitive ion channel component 1/2","KXJ05644.1","1442","2551","1.20234e-49","135","50","431"
"P50748","hsa:9735","K11577","kinetochore-associated protein 1","KXJ05659.1","1244","2209","4.38437e-68","170","108","487"
"Q8C3Y4","mmu:208628","K11577","kinetochore-associated protein 1","KXJ05659.1","1244","2207","5.3084e-62","160","101","483"
"Q20849","cel:CELE_F55G1.4","K11577","kinetochore-associated protein 1","KXJ05659.1","1244","2049","4.65778e-06","32","7","90"
NA,NA,NA,NA,"KXJ05660.1",NA,NA,NA,NA,NA,NA
"P53992","hsa:9632","K14007","protein transport protein SEC24","KXJ05669.1","1810","1094","1.74975e-62","100","0","176"
"O94855","hsa:9871","K14007","protein transport protein SEC24","KXJ05669.1","1810","1032","1.65362e-61","104","0","179"
"Q9M081","ath:AT4G32640","K14007","protein transport protein SEC24","KXJ05669.1","1810","1080","4.85833e-40","78","13","178"
"Q9M291","ath:AT3G44340","K14007","protein transport protein SEC24","KXJ05669.1","1810","1096","1.48823e-35","75","13","177"
"Q9SFU0","ath:AT3G07100","K14007","protein transport protein SEC24","KXJ05669.1","1810","1038","9.52822e-28","53","1","125"
"Q9USS7","spo:SPBC4.03c","K14007","protein transport protein SEC24","KXJ05669.1","1810","891","1.41375e-25","61","8","175"
"Q7S4P3","ncr:NCU02391","K14007","protein transport protein SEC24","KXJ05669.1","1810","950","1.24431e-21","51","3","127"
"Q1E6U9","cim:CIMG_01714","K14007","protein transport protein SEC24","KXJ05669.1","1810","932","1.37544e-21","53","3","126"
"A4QUL1","mgr:MGG_09564","K14007","protein transport protein SEC24","KXJ05669.1","1810","959","6.96798e-20","49","3","126"
"Q2LAM0","rno:307855","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","372","1.8755e-59","105","26","258"
"Q5MPP0","mmu:338521","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","372","3.52891e-59","103","22","256"
"Q4R4P4","mcf:101865555","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","372","4.18869e-59","105","20","250"
"Q7L5A8","hsa:79152","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","372","7.96501e-59","105","20","250"
"Q03529","sce:YMR272C","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","384","7.04303e-32","89","61","289"
"Q9SUC5","ath:AT4G20870","K19706","dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7]","KXJ05671.1","921","237","4.63168e-20","58","27","141"
"O48916","ath:AT2G34770","K19706","dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7]","KXJ05671.1","921","237","1.86468e-19","55","25","140"
"O13846","spo:SPAC19G12.08","K19703","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]","KXJ05671.1","921","347","4.46475e-19","71","43","241"
NA,NA,NA,NA,"KXJ05680.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ05681.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ05699.1",NA,NA,NA,NA,NA,NA
"O35409","mmu:53320","K14592","glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21]","KXJ05700.1","1078","752","4.32649e-20","50","8","137"
"P70627","rno:85309","K14592","glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21]","KXJ05700.1","1078","752","5.76192e-20","50","8","133"
"Q9Y3Q0","hsa:10003","K01301","N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]","KXJ05700.1","1078","740","2.08143e-19","51","8","140"
"Q9CZR2","mmu:72560","K01301","N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]","KXJ05700.1","1078","740","7.70967e-19","50","8","137"
"O77564","ssc:397677","K14592","glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21]","KXJ05700.1","1078","751","6.69524e-17","47","8","133"
"Q04609","hsa:2346","K14592","glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21]","KXJ05700.1","1078","750","9.7406e-17","45","8","137"
"O54697","rno:83568","K01301","N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]","KXJ05700.1","1078","745","8.99571e-13","49","12","144"
"Q7Y228","ath:AT5G19740","K01301","N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]","KXJ05700.1","1078","681","2.07731e-11","47","14","142"
"Q9UQQ1","hsa:10004","K01301","N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]","KXJ05700.1","1078","740","5.89869e-11","49","12","144"
"Q3SYU7","bta:767620","K18752","transportin-1","KXJ05748.1","957","898","4.04535e-69","110","0","127"
"Q3SYU7","bta:767620","K18752","transportin-1","KXJ05748.1","957","898","1.35413e-21","44","0","60"
"Q8BFY9","mmu:238799","K18752","transportin-1","KXJ05748.1","957","898","4.12859e-69","110","0","127"
"Q8BFY9","mmu:238799","K18752","transportin-1","KXJ05748.1","957","898","1.12285e-21","44","0","60"
"Q92973","hsa:3842","K18752","transportin-1","KXJ05748.1","957","898","4.43365e-69","110","0","127"
"Q92973","hsa:3842","K18752","transportin-1","KXJ05748.1","957","898","1.11238e-21","44","0","60"
"O14787","hsa:30000","K18727","transportin-2","KXJ05748.1","957","897","1.10806e-68","110","0","128"
"O14787","hsa:30000","K18727","transportin-2","KXJ05748.1","957","897","1.44101e-22","47","0","60"
"Q99LG2","mmu:212999","K18727","transportin-2","KXJ05748.1","957","887","1.16148e-68","110","0","128"
"Q99LG2","mmu:212999","K18727","transportin-2","KXJ05748.1","957","887","1.71532e-22","47","0","60"
"Q8H0U4","ath:AT2G16950","K18752","transportin-1","KXJ05748.1","957","891","6.79257e-44","73","0","117"
"Q8H0U4","ath:AT2G16950","K18752","transportin-1","KXJ05748.1","957","891","9.08154e-06","26","0","59"
"B9FDR3","osa:4337505","K18752","transportin-1","KXJ05748.1","957","891","1.4571e-37","73","0","118"
"O14089","spo:SPAC2F3.06c","K18752","transportin-1","KXJ05748.1","957","910","4.43167e-37","77","5","159"
"O14089","spo:SPAC2F3.06c","K18752","transportin-1","KXJ05748.1","957","910","6.24455e-14","35","0","59"
"Q55CQ7","ddi:DDB_G0269948","K18752","transportin-1","KXJ05748.1","957","931","4.1888e-33","68","0","120"
"Q55CQ7","ddi:DDB_G0269948","K18752","transportin-1","KXJ05748.1","957","931","1.15213e-09","30","0","55"
"Q4SBY6","tng:GSTEN00020755G001","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","291","1.44466e-18","68","21","262"
"Q58DV7","bta:613413","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","292","2.76003e-18","71","19","292"
"Q5U4V2","xla:495426","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","293","3.06644e-17","73","23","294"
"Q6DC37","dre:445242","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","292","7.93755e-17","69","35","276"
"Q7SYS9","xla:380306","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","293","9.66003e-17","68","19","292"
"U3NEE3","gga:771456","K22437","carnosine N-methyltransferase [EC:2.1.1.22]","KXJ05757.1","1153","322","6.24721e-16","64","17","251"
"Q0V9P1","xtr:779808","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","293","8.37221e-16","66","19","294"
"Q5R7C3","pon:100174618","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","292","2.17072e-15","63","17","255"
"P50135","hsa:3176","K00546","histamine N-methyltransferase [EC:2.1.1.8]","KXJ05757.1","1153","292","1.90016e-14","62","17","255"
"O08658","rno:113929","K14318","nuclear pore complex protein Nup88","KXJ05761.1","2927","742","1.37625e-79","157","30","398"
"Q8CEC0","mmu:19069","K14318","nuclear pore complex protein Nup88","KXJ05761.1","2927","753","2.08342e-78","161","38","402"
"Q99567","hsa:4927","K14318","nuclear pore complex protein Nup88","KXJ05761.1","2927","741","2.97378e-76","157","35","397"
"Q9GYU8","dme:Dmel_CG6819","K14318","nuclear pore complex protein Nup88","KXJ05761.1","2927","702","6.45606e-35","119","68","437"
"B2RQC6","mmu:69719","K11540","carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]","KXJ05763.1","481","2225","5.33628e-34","58","0","87"
"P27708","hsa:790","K11540","carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]","KXJ05763.1","481","2225","7.27345e-34","57","0","87"
"P05990","dme:Dmel_CG18572","K11540","carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]","KXJ05763.1","481","2224","3.49061e-32","57","8","106"
"Q18990","cel:CELE_D2085.1","K11540","carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]","KXJ05763.1","481","2198","6.54552e-28","49","0","88"
"P20054","ddi:DDB_G0276335","K11540","carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]","KXJ05763.1","481","2225","4.98828e-26","47","0","74"
"Q3AC01","chy:CHY_1501","K01465","dihydroorotase [EC:3.5.2.3]","KXJ05763.1","481","430","3.1314e-16","34","0","60"
"Q8U4A0","pfu:PF0189","K01465","dihydroorotase [EC:3.5.2.3]","KXJ05763.1","481","414","5.01429e-15","37","6","80"
"O66990","aae:aq_806","K01465","dihydroorotase [EC:3.5.2.3]","KXJ05763.1","481","422","6.08409e-15","31","0","64"
"O88572","mmu:16974","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","8.22256e-112","231","36","683"
"O88572","mmu:16974","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","1.413e-84","184","32","551"
"O88572","mmu:16974","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","1.79663e-56","128","19","418"
"O88572","mmu:16974","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","4.32347e-31","76","10","226"
"O88572","mmu:16974","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","1.74528e-97","212","29","654"
"O75581","hsa:4040","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","4.04186e-111","230","36","683"
"O75581","hsa:4040","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","3.64308e-97","214","29","654"
"O75581","hsa:4040","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","7.19877e-86","183","30","550"
"O75581","hsa:4040","K03068","low density lipoprotein receptor-related protein 5/6","KXJ05767.1","2080","1613","1.03832e-55","127","19","418"
