"","id","title","authors"
"846","ko04925","Special features of mitochondrial Ca(2)(+) signalling in adrenal glomerulosa cells.","Spat A, Szanda G"
"847","ko04925","The role of mitochondrial Ca(2+) and NAD(P)H in the control of aldosterone secretion.","Spat A, Fulop L, Szanda G"
"848","ko04925","Minireview: aldosterone biosynthesis: electrically gated for our protection.","Guagliardo NA, Yao J, Hu C, Barrett PQ"
"849","ko04925","The orphan nuclear receptors NURR1 and NGFIB regulate adrenal aldosterone production.","Bassett MH, Suzuki T, Sasano H, White PC, Rainey WE"
"850","ko04925","Aldosterone secretion: a molecular perspective.","Boon WC, Coghlan JP, Curnow KM, McDougall JG"
"851","ko04925","Control of aldosterone secretion: a model for convergence in cellular signaling pathways.","Spat A, Hunyady L"
"852","ko04925","Regulation of aldosterone synthesis and secretion.","Bollag WB"
"853","ko04925","Acute and chronic regulation of aldosterone production.","Hattangady NG, Olala LO, Bollag WB, Rainey WE"
"854","map04925","Mechanisms mediating environmental chemical-induced endocrine disruption in the adrenal gland.","Martinez-Arguelles DB, Papadopoulos V"
"855","map04925","Steroid hormone synthesis in mitochondria.","Miller WL"
"856","map04925","Modulation of aldosterone and cortisol synthesis on the molecular level.","Lisurek M, Bernhardt R"
"857","map04925","Aldosterone and the heart: towards a physiological function?","Delcayre C, Silvestre JS"
"858","map04925","The roles of cyclic nucleotide phosphodiesterases (PDEs) in steroidogenesis.","Tsai LC, Beavo JA"
"859","map04925","Special features of mitochondrial Ca(2)(+) signalling in adrenal glomerulosa cells.","Spat A, Szanda G"
"860","map04925","The role of mitochondrial Ca(2+) and NAD(P)H in the control of aldosterone secretion.","Spat A, Fulop L, Szanda G"
"861","map04925","Minireview: aldosterone biosynthesis: electrically gated for our protection.","Guagliardo NA, Yao J, Hu C, Barrett PQ"
"862","map04925","The orphan nuclear receptors NURR1 and NGFIB regulate adrenal aldosterone production.","Bassett MH, Suzuki T, Sasano H, White PC, Rainey WE"
"863","map04925","Aldosterone secretion: a molecular perspective.","Boon WC, Coghlan JP, Curnow KM, McDougall JG"
"864","map04925","Control of aldosterone secretion: a model for convergence in cellular signaling pathways.","Spat A, Hunyady L"
"865","map04925","Regulation of aldosterone synthesis and secretion.","Bollag WB"
"866","map04925","Acute and chronic regulation of aldosterone production.","Hattangady NG, Olala LO, Bollag WB, Rainey WE"
"867","ko04924","Pituitary adenylate cyclase-activating polypeptide stimulates renin secretion via activation of PAC1 receptors.","Hautmann M, Friis UG, Desch M, Todorov V, Castrop H, Segerer F, Otto C, Schutz G, Schweda F"
"868","ko04924","Endothelin-1 increases calcium and attenuates renin gene expression in As4.1 cells.","Ryan MJ, Black TA, Millard SL, Gross KW, Hajduczok G"
"869","ko04924","Synthesis and secretion of renin in mice with induced genetic mutations.","Schnermann J, Briggs JP"
"870","ko04924","The renal renin-angiotensin system.","Harrison-Bernard LM"
"871","ko04924","Classical Renin-Angiotensin system in kidney physiology.","Sparks MA, Crowley SD, Gurley SB, Mirotsou M, Coffman TM"
"872","ko04924","Cellular mechanism of renin release.","Schweda F, Kurtz A"
"873","ko04924","Renin: origin, secretion and synthesis.","Persson PB"
"874","ko04924","Cellular control of renin secretion.","Kurtz A, Wagner C"
"875","ko04924","Control of renin synthesis and secretion.","Kurtz A"
"876","ko04924","Convergence of major physiological stimuli for renin release on the Gs-alpha/cyclic adenosine monophosphate signaling pathway.","Kim SM, Briggs JP, Schnermann J"
"877","ko04924","Regulation of renin secretion by renal juxtaglomerular cells.","Friis UG, Madsen K, Stubbe J, Hansen PB, Svenningsen P, Bie P, Skott O, Jensen BL"
"878","ko04924","Physiology of kidney renin.","Castrop H, Hocherl K, Kurtz A, Schweda F, Todorov V, Wagner C"
"879","ko04924","Renin release.","Schweda F, Friis U, Wagner C, Skott O, Kurtz A"
"880","ko04924","Renin release: sites, mechanisms, and control.","Kurtz A"
"881","map04924","Pituitary adenylate cyclase-activating polypeptide stimulates renin secretion via activation of PAC1 receptors.","Hautmann M, Friis UG, Desch M, Todorov V, Castrop H, Segerer F, Otto C, Schutz G, Schweda F"
"882","map04924","Endothelin-1 increases calcium and attenuates renin gene expression in As4.1 cells.","Ryan MJ, Black TA, Millard SL, Gross KW, Hajduczok G"
"883","map04924","Synthesis and secretion of renin in mice with induced genetic mutations.","Schnermann J, Briggs JP"
"884","map04924","The renal renin-angiotensin system.","Harrison-Bernard LM"
"885","map04924","Classical Renin-Angiotensin system in kidney physiology.","Sparks MA, Crowley SD, Gurley SB, Mirotsou M, Coffman TM"
"886","map04924","Cellular mechanism of renin release.","Schweda F, Kurtz A"
"887","map04924","Renin: origin, secretion and synthesis.","Persson PB"
"888","map04924","Cellular control of renin secretion.","Kurtz A, Wagner C"
"889","map04924","Control of renin synthesis and secretion.","Kurtz A"
"890","map04924","Convergence of major physiological stimuli for renin release on the Gs-alpha/cyclic adenosine monophosphate signaling pathway.","Kim SM, Briggs JP, Schnermann J"
"891","map04924","Regulation of renin secretion by renal juxtaglomerular cells.","Friis UG, Madsen K, Stubbe J, Hansen PB, Svenningsen P, Bie P, Skott O, Jensen BL"
"892","map04924","Physiology of kidney renin.","Castrop H, Hocherl K, Kurtz A, Schweda F, Todorov V, Wagner C"
"893","map04924","Renin release.","Schweda F, Friis U, Wagner C, Skott O, Kurtz A"
"894","map04924","Renin release: sites, mechanisms, and control.","Kurtz A"
"895","ko04922","Inositol-1,4,5-trisphosphate receptor regulates hepatic gluconeogenesis in fasting and diabetes.","Wang Y, Li G, Goode J, Paz JC, Ouyang K, Screaton R, Fischer WH, Chen J, Tabas I, Montminy M"
"896","ko04922","Calcium signaling through CaMKII regulates hepatic glucose production in fasting and obesity.","Ozcan L, Wong CC, Li G, Xu T, Pajvani U, Park SK, Wronska A, Chen BX, Marks AR, Fukamizu A, Backs J, Singer HA, Yates JR 3rd, Accili D, Tabas I"
"897","ko04922","Is systemic activation of Sirt1 beneficial for ageing-associated metabolic disorders?","Tang BL, Chua CE"
"898","ko04922","Sirtuins mediate mammalian metabolic responses to nutrient availability.","Chalkiadaki A, Guarente L"
"899","ko04922","Metabolic signals regulate SIRT1 expression.","Chalkiadaki A, Guarente L"
"900","ko04922","Transcriptional regulation of energy metabolism in the liver.","Hirota K, Fukamizu A"
"901","ko04922","Metformin--mode of action and clinical implications for diabetes and cancer.","Pernicova I, Korbonits M"
"902","ko04922","CREB and the CRTC co-activators: sensors for hormonal and metabolic signals.","Altarejos JY, Montminy M"
"903","ko04922","More TORC for the gluconeogenic engine.","Cheng A, Saltiel AR"
"904","ko04922","CREB and FoxO1: two transcription factors for the regulation of hepatic gluconeogenesis.","Oh KJ, Han HS, Kim MJ, Koo SH"
"905","ko04922","Physiology of the pancreatic alpha-cell and glucagon secretion: role in glucose homeostasis and diabetes.","Quesada I, Tuduri E, Ripoll C, Nadal A"
"906","ko04922","Emerging role of AMP-activated protein kinase in endocrine control of metabolism in the liver.","Hasenour CM, Berglund ED, Wasserman DH"
"907","ko04922","Organismal carbohydrate and lipid homeostasis.","Hardie DG"
"908","ko04922","Transcriptional regulation of metabolism.","Desvergne B, Michalik L, Wahli W."
"909","ko04922","Transcription factors and coactivators controlling nutrient and hormonal regulation of hepatic gluconeogenesis.","Jitrapakdee S"
"910","ko04922","Energy metabolism in the liver.","Rui L"
"911","ko04922","Glucagon and regulation of glucose metabolism.","Jiang G, Zhang BB"
"912","map04922","Inositol-1,4,5-trisphosphate receptor regulates hepatic gluconeogenesis in fasting and diabetes.","Wang Y, Li G, Goode J, Paz JC, Ouyang K, Screaton R, Fischer WH, Chen J, Tabas I, Montminy M"
"913","map04922","Calcium signaling through CaMKII regulates hepatic glucose production in fasting and obesity.","Ozcan L, Wong CC, Li G, Xu T, Pajvani U, Park SK, Wronska A, Chen BX, Marks AR, Fukamizu A, Backs J, Singer HA, Yates JR 3rd, Accili D, Tabas I"
"914","map04922","Is systemic activation of Sirt1 beneficial for ageing-associated metabolic disorders?","Tang BL, Chua CE"
"915","map04922","Sirtuins mediate mammalian metabolic responses to nutrient availability.","Chalkiadaki A, Guarente L"
"916","map04922","Metabolic signals regulate SIRT1 expression.","Chalkiadaki A, Guarente L"
"917","map04922","Transcriptional regulation of energy metabolism in the liver.","Hirota K, Fukamizu A"
"918","map04922","Metformin--mode of action and clinical implications for diabetes and cancer.","Pernicova I, Korbonits M"
"919","map04922","CREB and the CRTC co-activators: sensors for hormonal and metabolic signals.","Altarejos JY, Montminy M"
"920","map04922","More TORC for the gluconeogenic engine.","Cheng A, Saltiel AR"
"921","map04922","CREB and FoxO1: two transcription factors for the regulation of hepatic gluconeogenesis.","Oh KJ, Han HS, Kim MJ, Koo SH"
"922","map04922","Physiology of the pancreatic alpha-cell and glucagon secretion: role in glucose homeostasis and diabetes.","Quesada I, Tuduri E, Ripoll C, Nadal A"
"923","map04922","Emerging role of AMP-activated protein kinase in endocrine control of metabolism in the liver.","Hasenour CM, Berglund ED, Wasserman DH"
"924","map04922","Organismal carbohydrate and lipid homeostasis.","Hardie DG"
"925","map04922","Transcriptional regulation of metabolism.","Desvergne B, Michalik L, Wahli W."
"926","map04922","Transcription factors and coactivators controlling nutrient and hormonal regulation of hepatic gluconeogenesis.","Jitrapakdee S"
"927","map04922","Energy metabolism in the liver.","Rui L"
"928","map04922","Glucagon and regulation of glucose metabolism.","Jiang G, Zhang BB"
"929","ko04921","Second messenger function and the structure-activity relationship of cyclic adenosine diphosphoribose (cADPR).","Guse AH"
"930","ko04921","The roles of oxytocin and CD38 in social or parental behaviors.","Lopatina O, Inzhutova A, Salmina AB, Higashida H"
"931","ko04921","CD38 and its role in oxytocin secretion and social behavior.","Higashida H, Yokoyama S, Kikuchi M, Munesue T"
"932","ko04921","CD38/cyclic ADP-ribose system: a new player for oxytocin secretion and regulation of social behaviour.","Salmina AB, Lopatina O, Ekimova MV, Mikhutkina SV, Higashida H"
"933","ko04921","Effects of cholesterol manipulation on the signaling of the human oxytocin receptor.","Reversi A, Rimoldi V, Brambillasca S, Chini B"
"934","ko04921","Deciphering the specific role of G(alphai/o) isoforms: functional selective oxytocin ligands and somatostatin SST5 receptor mutants.","Busnelli M, Peverelli E, Mantovani G, Spada A, Chini B"
"935","ko04921","Oxytocin inhibits the proliferation of MDA-MB231 human breast-cancer cells via cyclic adenosine monophosphate and protein kinase A.","Cassoni P, Sapino A, Fortunati N, Munaron L, Chini B, Bussolati G"
"936","ko04921","Oxytocin stimulates glucose uptake in skeletal muscle cells through the calcium-CaMKK-AMPK pathway.","Lee ES, Uhm KO, Lee YM, Kwon J, Park SH, Soo KH"
"937","ko04921","Neuroendocrine control of body fluid metabolism.","Antunes-Rodrigues J, de Castro M, Elias LL, Valenca MM, McCann SM"
"938","ko04921","Oxytocin releases atrial natriuretic peptide by combining with oxytocin receptors in the heart.","Gutkowska J, Jankowski M, Lambert C, Mukaddam-Daher S, Zingg HH, McCann SM"
"939","ko04921","Oxytocin-stimulated NFAT transcriptional activation in human myometrial cells.","Pont JN, McArdle CA, Lopez Bernal A"
"940","ko04921","Preterm delivery.","Slattery MM, Morrison JJ"
"941","ko04921","RhoA/Rho-kinase cascade is involved in oxytocin-induced rat uterine contraction.","Tahara M, Morishige K, Sawada K, Ikebuchi Y, Kawagishi R, Tasaka K, Murata Y"
"942","ko04921","Multiple mechanisms involved in oxytocin-induced modulation of myometrial contractility.","Shmygol A, Gullam J, Blanks A, Thornton S"
"943","ko04921","Prostaglandins and prostanoid receptors in human pregnancy and parturition.","Slater DM, Zervou S, Thornton S"
"944","ko04921","ERK2 mediates oxytocin-stimulated PGE2 synthesis.","Strakova Z, Copland JA, Lolait SJ, Soloff MS"
"945","ko04921","Oxytocin in health and disease.","Tom N, Assinder SJ"
"946","ko04921","The oxytocin-oxytocin receptor system and its antagonists as tocolytic agents.","Vrachnis N, Malamas FM, Sifakis S, Deligeoroglou E, Iliodromiti Z"
"947","ko04921","Oxytocin revisited: its role in cardiovascular regulation.","Gutkowska J, Jankowski M"
"948","ko04921","REVIEW: Oxytocin: Crossing the bridge between basic science and pharmacotherapy.","Viero C, Shibuya I, Kitamura N, Verkhratsky A, Fujihara H, Katoh A, Ueta Y, Zingg HH, Chvatal A, Sykova E, Dayanithi G"
"949","ko04921","Oxytocin receptor signalling.","Devost D, Wrzal P, Zingg HH"
"950","map04921","Second messenger function and the structure-activity relationship of cyclic adenosine diphosphoribose (cADPR).","Guse AH"
"951","map04921","The roles of oxytocin and CD38 in social or parental behaviors.","Lopatina O, Inzhutova A, Salmina AB, Higashida H"
"952","map04921","CD38 and its role in oxytocin secretion and social behavior.","Higashida H, Yokoyama S, Kikuchi M, Munesue T"
"953","map04921","CD38/cyclic ADP-ribose system: a new player for oxytocin secretion and regulation of social behaviour.","Salmina AB, Lopatina O, Ekimova MV, Mikhutkina SV, Higashida H"
"954","map04921","Effects of cholesterol manipulation on the signaling of the human oxytocin receptor.","Reversi A, Rimoldi V, Brambillasca S, Chini B"
"955","map04921","Deciphering the specific role of G(alphai/o) isoforms: functional selective oxytocin ligands and somatostatin SST5 receptor mutants.","Busnelli M, Peverelli E, Mantovani G, Spada A, Chini B"
"956","map04921","Oxytocin inhibits the proliferation of MDA-MB231 human breast-cancer cells via cyclic adenosine monophosphate and protein kinase A.","Cassoni P, Sapino A, Fortunati N, Munaron L, Chini B, Bussolati G"
"957","map04921","Oxytocin stimulates glucose uptake in skeletal muscle cells through the calcium-CaMKK-AMPK pathway.","Lee ES, Uhm KO, Lee YM, Kwon J, Park SH, Soo KH"
